annee,codmes,codfil,codniv,codmat,codetu,cc,sn,ra
2024/2025,semestre2,SFM,03,IMAGMEDIC,ISU00027,10.5,14.0,
2024/2025,semestre2,SFM,03,IMAGMEDIC,ISU00032,15.75,16.5,
2024/2025,semestre2,SFM,03,IMAGMEDIC,ISU00036,,,
2024/2025,semestre2,SFM,03,IMAGMEDIC,ISU00046,16.5,15.0,
2024/2025,semestre2,SFM,03,MSPEDIATR,ISU00011,15.5,15.5,
2024/2025,semestre2,SFM,03,MSPEDIATR,ISU00027,17.0,17.0,
2024/2025,semestre2,SFM,03,MSPEDIATR,ISU00032,16.0,16.0,
2024/2025,semestre2,SFM,03,MSPEDIATR,ISU00036,,,
2024/2025,semestre2,SFM,03,MSPEDIATR,ISU00046,16.0,16.0,
2024/2025,semestre2,SFM,03,MSPMATERN,ISU00011,16.0,16.0,
2024/2025,semestre2,SFM,03,MSPMATERN,ISU00027,16.0,16.0,
2024/2025,semestre2,SFM,03,MSPMATERN,ISU00032,15.5,15.5,
2024/2025,semestre2,SFM,03,MSPMATERN,ISU00036,,,
2024/2025,semestre2,SFM,03,MSPMATERN,ISU00046,17.0,17.0,
2024/2025,semestre2,SFM,03,PRECIME,ISU00011,14.75,16.5,
2024/2025,semestre2,SFM,03,PRECIME,ISU00027,17.25,14.5,
2024/2025,semestre2,SFM,03,PRECIME,ISU00032,15.75,17.0,
2024/2025,semestre2,SFM,03,PRECIME,ISU00036,,,
2024/2025,semestre2,SFM,03,PRECIME,ISU00046,15.75,17.5,
2024/2025,semestre2,SFM,03,REDACMERE,ISU00011,11.0,11.0,
2024/2025,semestre2,SFM,03,REDACMERE,ISU00027,16.0,16.0,
2024/2025,semestre2,SFM,03,REDACMERE,ISU00032,10.0,10.0,
2024/2025,semestre2,SFM,03,REDACMERE,ISU00036,,,
2024/2025,semestre2,SFM,03,REDACMERE,ISU00046,11.0,11.0,
2024/2025,semestre2,SFM,03,REDCPTREN,ISU00011,17.5,17.5,
2024/2025,semestre2,SFM,03,REDCPTREN,ISU00027,17.0,17.0,
2024/2025,semestre2,SFM,03,REDCPTREN,ISU00032,17.25,17.25,
2024/2025,semestre2,SFM,03,REDCPTREN,ISU00036,,,
2024/2025,semestre2,SFM,03,REDCPTREN,ISU00046,17.25,17.25,
2024/2025,semestre2,SFM,03,SUIVMANOE,ISU00011,15.5,11.25,
2024/2025,semestre2,SFM,03,SUIVMANOE,ISU00027,14.5,14.0,
2024/2025,semestre2,SFM,03,SUIVMANOE,ISU00032,15.5,11.25,
2024/2025,semestre2,SFM,03,SUIVMANOE,ISU00036,,,
2024/2025,semestre2,SFM,03,SUIVMANOE,ISU00046,15.0,11.5,
2024/2025,semestre2,SFM,03,TECINFCOM,ISU00011,13.0,11.25,
2024/2025,semestre2,SFM,03,TECINFCOM,ISU00027,17.75,18.25,
2024/2025,semestre2,SFM,03,TECINFCOM,ISU00032,13.25,12.0,
2024/2025,semestre2,SFM,03,TECINFCOM,ISU00036,,,
2024/2025,semestre2,SFM,03,TECINFCOM,ISU00046,13.5,11.25,
2024/2025,semestre2,SFM,03,TOXICOLOG,ISU00011,15.0,11.5,
2024/2025,semestre2,SFM,03,TOXICOLOG,ISU00027,11.5,14.5,
2024/2025,semestre2,SFM,03,TOXICOLOG,ISU00032,16.5,14.0,
2024/2025,semestre2,SFM,03,TOXICOLOG,ISU00036,,,
2024/2025,semestre2,SFM,03,TOXICOLOG,ISU00046,12.25,15.5,
2024/2025,semestre2,SIN,01,ANATPHYS2,ISU00016,,,
2024/2025,semestre2,SIN,01,ANATPHYS2,ISU00026,11.0,13.25,
2024/2025,semestre2,SIN,01,ANATPHYS2,ISU00037,10.0,10.25,
2024/2025,semestre2,SIN,01,ANGLAMEDI,ISU00016,,,
2024/2025,semestre2,SIN,01,ANGLAMEDI,ISU00026,,,
2024/2025,semestre2,SIN,01,ANGLAMEDI,ISU00037,,,
2024/2025,semestre2,SIN,01,BIOLOGCEL,ISU00016,,,
2024/2025,semestre2,SIN,01,BIOLOGCEL,ISU00026,17.0,13.0,
2024/2025,semestre2,SIN,01,BIOLOGCEL,ISU00037,15.0,7.0,
2024/2025,semestre2,SIN,01,CYCLDEVIE,ISU00016,,,
2024/2025,semestre2,SIN,01,CYCLDEVIE,ISU00026,16.0,17.0,
2024/2025,semestre2,SIN,01,CYCLDEVIE,ISU00037,14.0,7.0,
2024/2025,semestre2,SIN,01,DEMARSOIN,ISU00016,,,
2024/2025,semestre2,SIN,01,DEMARSOIN,ISU00026,13.5,13.5,
2024/2025,semestre2,SIN,01,DEMARSOIN,ISU00037,12.5,12.75,
2024/2025,semestre2,SIN,01,DEMOGRAPH,ISU00016,16.0,,
2024/2025,semestre2,SIN,01,DEMOGRAPH,ISU00026,14.0,15.0,
2024/2025,semestre2,SIN,01,DEMOGRAPH,ISU00037,14.5,7.0,
2024/2025,semestre2,SIN,01,DROITCIVI,ISU00016,,,
2024/2025,semestre2,SIN,01,DROITCIVI,ISU00026,,,
2024/2025,semestre2,SIN,01,DROITCIVI,ISU00037,,,
2024/2025,semestre2,SIN,01,EPIDEMIO1,ISU00016,13.0,,
2024/2025,semestre2,SIN,01,EPIDEMIO1,ISU00026,15.5,18.0,
2024/2025,semestre2,SIN,01,EPIDEMIO1,ISU00037,11.5,8.25,
2024/2025,semestre2,SIN,01,FRANCAIS2,ISU00016,,,
2024/2025,semestre2,SIN,01,FRANCAIS2,ISU00026,,,
2024/2025,semestre2,SIN,01,FRANCAIS2,ISU00037,,,
2024/2025,semestre2,SIN,01,GENERANTH,ISU00016,,,
2024/2025,semestre2,SIN,01,GENERANTH,ISU00026,13.5,13.5,
2024/2025,semestre2,SIN,01,GENERANTH,ISU00037,14.0,14.0,
2024/2025,semestre2,SIN,01,MICROBIOF2,ISU00016,,,
2024/2025,semestre2,SIN,01,MICROBIOF2,ISU00026,14.5,12.0,
2024/2025,semestre2,SIN,01,MICROBIOF2,ISU00037,12.0,10.0,
2024/2025,semestre2,SIN,01,PLANSOINS,ISU00016,,,
2024/2025,semestre2,SIN,01,PLANSOINS,ISU00026,13.5,13.5,
2024/2025,semestre2,SIN,01,PLANSOINS,ISU00037,12.5,12.75,
2024/2025,semestre2,SIN,01,PREMSECOU,ISU00016,13.0,,
2024/2025,semestre2,SIN,01,PREMSECOU,ISU00026,18.0,15.0,
2024/2025,semestre2,SIN,01,PREMSECOU,ISU00037,15.25,8.25,
2024/2025,semestre2,SIN,01,PROJACADE,ISU00016,,,
2024/2025,semestre2,SIN,01,PROJACADE,ISU00026,,,
2024/2025,semestre2,SIN,01,PROJACADE,ISU00037,,,
2024/2025,semestre2,SIN,01,SANTENVIR,ISU00016,10.0,,
2024/2025,semestre2,SIN,01,SANTENVIR,ISU00026,14.25,15.5,
2024/2025,semestre2,SIN,01,SANTENVIR,ISU00037,9.0,2.25,
2024/2025,semestre2,SIN,01,SOINMEDEC,ISU00016,,,
2024/2025,semestre2,SIN,01,SOINMEDEC,ISU00026,,,
2024/2025,semestre2,SIN,01,SOINMEDEC,ISU00037,,,
2024/2025,semestre2,SIN,02,BIOSTATIC,ISU00001,,,
2024/2025,semestre2,SIN,02,BIOSTATIC,ISU00014,17.75,18.0,
2024/2025,semestre2,SIN,02,BIOSTATIC,ISU00017,3.5,0.25,
2024/2025,semestre2,SIN,02,BIOSTATIC,ISU00021,18.25,15.5,
2024/2025,semestre2,SIN,02,BIOSTATIC,ISU00028,15.0,2.0,
2024/2025,semestre2,SIN,02,BLOCOPERT,ISU00001,,,
2024/2025,semestre2,SIN,02,BLOCOPERT,ISU00014,17.75,18.0,
2024/2025,semestre2,SIN,02,BLOCOPERT,ISU00017,14.0,16.5,
2024/2025,semestre2,SIN,02,BLOCOPERT,ISU00021,16.75,17.0,
2024/2025,semestre2,SIN,02,BLOCOPERT,ISU00028,13.25,11.25,
2024/2025,semestre2,SIN,02,COMCHACO3,ISU00001,,,
2024/2025,semestre2,SIN,02,COMCHACO3,ISU00014,,,
2024/2025,semestre2,SIN,02,COMCHACO3,ISU00017,,,
2024/2025,semestre2,SIN,02,COMCHACO3,ISU00021,,,
2024/2025,semestre2,SIN,02,COMCHACO3,ISU00028,,,
2024/2025,semestre2,SIN,02,ECOORGENT,ISU00001,,,
2024/2025,semestre2,SIN,02,ECOORGENT,ISU00014,,,
2024/2025,semestre2,SIN,02,ECOORGENT,ISU00017,,,
2024/2025,semestre2,SIN,02,ECOORGENT,ISU00021,,,
2024/2025,semestre2,SIN,02,ECOORGENT,ISU00028,,,
2024/2025,semestre2,SIN,02,ENTREPREN,ISU00001,,,
2024/2025,semestre2,SIN,02,ENTREPREN,ISU00014,,,
2024/2025,semestre2,SIN,02,ENTREPREN,ISU00017,,,
2024/2025,semestre2,SIN,02,ENTREPREN,ISU00021,,,
2024/2025,semestre2,SIN,02,ENTREPREN,ISU00028,,,
2024/2025,semestre2,SIN,02,IMAGMEDIC,ISU00001,,,
2024/2025,semestre2,SIN,02,IMAGMEDIC,ISU00014,18.75,17.5,
2024/2025,semestre2,SIN,02,IMAGMEDIC,ISU00017,13.75,12.5,
2024/2025,semestre2,SIN,02,IMAGMEDIC,ISU00021,19.5,17.0,
2024/2025,semestre2,SIN,02,IMAGMEDIC,ISU00028,13.75,12.75,
2024/2025,semestre2,SIN,02,INITRECHE,ISU00001,,,
2024/2025,semestre2,SIN,02,INITRECHE,ISU00014,,,
2024/2025,semestre2,SIN,02,INITRECHE,ISU00017,,,
2024/2025,semestre2,SIN,02,INITRECHE,ISU00021,,,
2024/2025,semestre2,SIN,02,INITRECHE,ISU00028,15.0,15.25,
2024/2025,semestre2,SIN,02,NUTRIHUMA,ISU00001,,,
2024/2025,semestre2,SIN,02,NUTRIHUMA,ISU00014,18.75,17.0,
2024/2025,semestre2,SIN,02,NUTRIHUMA,ISU00017,15.0,14.25,
2024/2025,semestre2,SIN,02,NUTRIHUMA,ISU00021,19.0,16.0,
2024/2025,semestre2,SIN,02,NUTRIHUMA,ISU00028,13.25,10.0,
2024/2025,semestre2,SIN,02,PATHOBSTR,ISU00001,,,
2024/2025,semestre2,SIN,02,PATHOBSTR,ISU00014,15.0,15.0,
2024/2025,semestre2,SIN,02,PATHOBSTR,ISU00017,14.0,14.0,
2024/2025,semestre2,SIN,02,PATHOBSTR,ISU00021,15.0,15.0,
2024/2025,semestre2,SIN,02,PATHOBSTR,ISU00028,12.0,12.5,
2024/2025,semestre2,SIN,02,PATHOGYNE,ISU00001,,,
2024/2025,semestre2,SIN,02,PATHOGYNE,ISU00014,15.5,14.0,
2024/2025,semestre2,SIN,02,PATHOGYNE,ISU00017,13.0,12.0,
2024/2025,semestre2,SIN,02,PATHOGYNE,ISU00021,16.5,14.2,
2024/2025,semestre2,SIN,02,PATHOGYNE,ISU00028,12.0,11.0,
2024/2025,semestre2,SIN,02,PHARMACLI,ISU00001,,,
2024/2025,semestre2,SIN,02,PHARMACLI,ISU00014,,,
2024/2025,semestre2,SIN,02,PHARMACLI,ISU00017,,,
2024/2025,semestre2,SIN,02,PHARMACLI,ISU00021,,,
2024/2025,semestre2,SIN,02,PHARMACLI,ISU00028,,,
2024/2025,semestre2,SIN,02,SANTECOMM,ISU00001,,,
2024/2025,semestre2,SIN,02,SANTECOMM,ISU00014,,,
2024/2025,semestre2,SIN,02,SANTECOMM,ISU00017,,,
2024/2025,semestre2,SIN,02,SANTECOMM,ISU00021,,,
2024/2025,semestre2,SIN,02,SANTECOMM,ISU00028,,,
2024/2025,semestre2,SIN,02,SANTEDEV,ISU00001,,,
2024/2025,semestre2,SIN,02,SANTEDEV,ISU00014,,,
2024/2025,semestre2,SIN,02,SANTEDEV,ISU00017,,,
2024/2025,semestre2,SIN,02,SANTEDEV,ISU00021,,,
2024/2025,semestre2,SIN,02,SANTEDEV,ISU00028,,,
2024/2025,semestre2,SIN,02,SOINFIANE,ISU00001,,,
2024/2025,semestre2,SIN,02,SOINFIANE,ISU00014,17.75,13.75,
2024/2025,semestre2,SIN,02,SOINFIANE,ISU00017,14.25,16.75,
2024/2025,semestre2,SIN,02,SOINFIANE,ISU00021,18.5,15.75,
2024/2025,semestre2,SIN,02,SOINFIANE,ISU00028,15.25,13.0,
2024/2025,semestre2,SIN,02,SOINSURGE,ISU00001,,,
2024/2025,semestre2,SIN,02,SOINSURGE,ISU00014,17.5,17.5,
2024/2025,semestre2,SIN,02,SOINSURGE,ISU00017,14.0,16.75,
2024/2025,semestre2,SIN,02,SOINSURGE,ISU00021,16.75,17.0,
2024/2025,semestre2,SIN,02,SOINSURGE,ISU00028,13.25,11.25,
2024/2025,semestre2,SIN,02,STAGECLI4,ISU00001,,,
2024/2025,semestre2,SIN,02,STAGECLI4,ISU00014,,,
2024/2025,semestre2,SIN,02,STAGECLI4,ISU00017,,,
2024/2025,semestre2,SIN,02,STAGECLI4,ISU00021,,,
2024/2025,semestre2,SIN,02,STAGECLI4,ISU00028,15.0,16.0,
2024/2025,semestre2,SIN,02,TECHLABOR,ISU00001,,,
2024/2025,semestre2,SIN,02,TECHLABOR,ISU00014,16.0,14.0,
2024/2025,semestre2,SIN,02,TECHLABOR,ISU00017,10.0,15.0,
2024/2025,semestre2,SIN,02,TECHLABOR,ISU00021,16.0,18.0,
2024/2025,semestre2,SIN,02,TECHLABOR,ISU00028,,11.0,
2024/2025,semestre2,SIN,02,TECINFCOM,ISU00001,,,
2024/2025,semestre2,SIN,02,TECINFCOM,ISU00014,18.5,17.5,
2024/2025,semestre2,SIN,02,TECINFCOM,ISU00017,14.0,13.5,
2024/2025,semestre2,SIN,02,TECINFCOM,ISU00021,18.0,13.5,
2024/2025,semestre2,SIN,02,TECINFCOM,ISU00028,12.0,9.0,
2024/2025,semestre2,SIN,03,EXPREANGL,ISU00003,13.0,13.0,
2024/2025,semestre2,SIN,03,EXPREANGL,ISU00010,11.0,12.0,
2024/2025,semestre2,SIN,03,EXPREANGL,ISU00019,13.0,13.0,
2024/2025,semestre2,SIN,03,EXPREANGL,ISU00022,10.5,11.0,
2024/2025,semestre2,SIN,03,EXPREANGL,ISU00042,10.0,12.0,
2024/2025,semestre2,SIN,03,EXPREANGL,ISU00045,10.0,10.0,
2024/2025,semestre2,SIN,03,GESTHOSPI,ISU00003,16.25,18.0,
2024/2025,semestre2,SIN,03,GESTHOSPI,ISU00010,15.0,16.0,
2024/2025,semestre2,SIN,03,GESTHOSPI,ISU00019,15.25,14.0,
2024/2025,semestre2,SIN,03,GESTHOSPI,ISU00022,12.5,16.0,
2024/2025,semestre2,SIN,03,GESTHOSPI,ISU00042,17.25,17.5,
2024/2025,semestre2,SIN,03,GESTHOSPI,ISU00045,15.25,16.5,
2024/2025,semestre2,SIN,03,MEDECISCO,ISU00003,16.0,16.0,
2024/2025,semestre2,SIN,03,MEDECISCO,ISU00010,14.0,14.0,
2024/2025,semestre2,SIN,03,MEDECISCO,ISU00019,12.0,12.0,
2024/2025,semestre2,SIN,03,MEDECISCO,ISU00022,15.0,15.0,
2024/2025,semestre2,SIN,03,MEDECISCO,ISU00042,17.0,17.0,
2024/2025,semestre2,SIN,03,MEDECISCO,ISU00045,15.5,15.5,
2024/2025,semestre2,SIN,03,MISSIPRO1,ISU00003,12.5,12.5,
2024/2025,semestre2,SIN,03,MISSIPRO1,ISU00010,12.0,12.0,
2024/2025,semestre2,SIN,03,MISSIPRO1,ISU00019,11.0,10.5,
2024/2025,semestre2,SIN,03,MISSIPRO1,ISU00022,12.0,12.0,
2024/2025,semestre2,SIN,03,MISSIPRO1,ISU00042,12.5,12.5,
2024/2025,semestre2,SIN,03,MISSIPRO1,ISU00045,16.5,16.5,
2024/2025,semestre2,SIN,03,MISSIPRO2,ISU00003,14.0,14.0,
2024/2025,semestre2,SIN,03,MISSIPRO2,ISU00010,13.5,13.5,
2024/2025,semestre2,SIN,03,MISSIPRO2,ISU00019,11.5,11.5,
2024/2025,semestre2,SIN,03,MISSIPRO2,ISU00022,11.5,11.5,
2024/2025,semestre2,SIN,03,MISSIPRO2,ISU00042,15.0,15.0,
2024/2025,semestre2,SIN,03,MISSIPRO2,ISU00045,16.0,16.0,
2024/2025,semestre2,SIN,03,MISSIPRO3,ISU00003,14.0,14.0,
2024/2025,semestre2,SIN,03,MISSIPRO3,ISU00010,11.0,11.0,
2024/2025,semestre2,SIN,03,MISSIPRO3,ISU00019,10.25,11.25,
2024/2025,semestre2,SIN,03,MISSIPRO3,ISU00022,10.25,11.25,
2024/2025,semestre2,SIN,03,MISSIPRO3,ISU00042,15.0,15.0,
2024/2025,semestre2,SIN,03,MISSIPRO3,ISU00045,13.0,13.0,
2024/2025,semestre2,SIN,03,REDCPTREN,ISU00003,14.0,14.0,
2024/2025,semestre2,SIN,03,REDCPTREN,ISU00010,12.0,12.0,
2024/2025,semestre2,SIN,03,REDCPTREN,ISU00019,14.0,14.0,
2024/2025,semestre2,SIN,03,REDCPTREN,ISU00022,11.0,11.0,
2024/2025,semestre2,SIN,03,REDCPTREN,ISU00042,16.0,16.0,
2024/2025,semestre2,SIN,03,REDCPTREN,ISU00045,12.0,12.0,
2024/2025,semestre2,SIN,03,TECHSOIN1,ISU00003,16.0,16.5,
2024/2025,semestre2,SIN,03,TECHSOIN1,ISU00010,14.0,14.5,
2024/2025,semestre2,SIN,03,TECHSOIN1,ISU00019,12.0,12.0,
2024/2025,semestre2,SIN,03,TECHSOIN1,ISU00022,12.0,12.0,
2024/2025,semestre2,SIN,03,TECHSOIN1,ISU00042,17.0,17.0,
2024/2025,semestre2,SIN,03,TECHSOIN1,ISU00045,17.0,17.0,
2024/2025,semestre2,SIN,03,TECINFCOM,ISU00003,15.75,16.25,
2024/2025,semestre2,SIN,03,TECINFCOM,ISU00010,14.0,16.0,
2024/2025,semestre2,SIN,03,TECINFCOM,ISU00019,12.5,13.5,
2024/2025,semestre2,SIN,03,TECINFCOM,ISU00022,18.5,16.0,
2024/2025,semestre2,SIN,03,TECINFCOM,ISU00042,17.5,16.75,
2024/2025,semestre2,SIN,03,TECINFCOM,ISU00045,14.75,14.75,
2024/2025,semestre2,SIN,03,TECSOISPE,ISU00003,15.25,14.5,
2024/2025,semestre2,SIN,03,TECSOISPE,ISU00010,12.75,10.0,
2024/2025,semestre2,SIN,03,TECSOISPE,ISU00019,14.5,8.5,
2024/2025,semestre2,SIN,03,TECSOISPE,ISU00022,12.75,11.0,
2024/2025,semestre2,SIN,03,TECSOISPE,ISU00042,18.5,14.0,
2024/2025,semestre2,SIN,03,TECSOISPE,ISU00045,15.75,11.25,
2024/2025,semestre2,SM,02,ECONOMICS,ISU00063,,,
2024/2025,semestre2,SM,02,LABOURLAW,ISU00063,,,
2024/2025,semestre2,SM,02,PHYSICS1,ISU00063,,,
2024/2025,semestre2,TLB,02,BACTELOGI,ISU00012,,,
2024/2025,semestre2,TLB,02,BACTELOGI,ISU00030,10.0,11.0,
2024/2025,semestre2,TLB,02,BIOCHICLI2,ISU00012,,,
2024/2025,semestre2,TLB,02,BIOCHICLI2,ISU00030,14.0,8.0,
2024/2025,semestre2,TLB,02,DROITCIVI,ISU00012,,,
2024/2025,semestre2,TLB,02,DROITCIVI,ISU00030,,,
2024/2025,semestre2,TLB,02,DROITTRAV,ISU00012,,,
2024/2025,semestre2,TLB,02,DROITTRAV,ISU00030,,,
2024/2025,semestre2,TLB,02,ECONOSANT,ISU00012,,,
2024/2025,semestre2,TLB,02,ECONOSANT,ISU00030,,,
2024/2025,semestre2,TLB,02,ECOORGENT,ISU00012,,,
2024/2025,semestre2,TLB,02,ECOORGENT,ISU00030,,,
2024/2025,semestre2,TLB,02,FRANCAIS2,ISU00012,,,
2024/2025,semestre2,TLB,02,FRANCAIS2,ISU00030,,,
2024/2025,semestre2,TLB,02,HEMATCLI2,ISU00012,,,
2024/2025,semestre2,TLB,02,HEMATCLI2,ISU00030,12.0,10.0,
2024/2025,semestre2,TLB,02,IMMUNOLOG,ISU00012,,,
2024/2025,semestre2,TLB,02,IMMUNOLOG,ISU00030,13.5,10.0,
2024/2025,semestre2,TLB,02,MYCOLOGIE,ISU00012,,,
2024/2025,semestre2,TLB,02,MYCOLOGIE,ISU00030,11.5,10.0,
2024/2025,semestre2,TLB,02,PARASCLIN,ISU00012,,,
2024/2025,semestre2,TLB,02,PARASCLIN,ISU00030,11.0,4.0,
2024/2025,semestre2,TLB,02,PROSANPRI,ISU00012,,,
2024/2025,semestre2,TLB,02,PROSANPRI,ISU00030,,,
2024/2025,semestre2,TLB,02,TECHLABOR,ISU00012,,,
2024/2025,semestre2,TLB,02,TECHLABOR,ISU00030,,,
2024/2025,semestre2,TLB,02,TECINFCOM,ISU00012,,,
2024/2025,semestre2,TLB,02,TECINFCOM,ISU00030,12.0,12.5,
2025/2026,semestre1,AFI,01,FRENCH,ISU00096,,,
2025/2026,semestre1,AFI,01,GENECOMP1,ISU00096,,,
2025/2026,semestre1,AFI,01,GENECONOM,ISU00096,,,
2025/2026,semestre1,AFI,01,GENEMATH1,ISU00096,,,
2025/2026,semestre1,AFI,01,PRAWORICT,ISU00096,,,
2025/2026,semestre1,BAT,01,ANGLAIS,ISU00091,9.0,8.5,
2025/2026,semestre1,BAT,01,ANGLAIS,ISU00117,11.0,5.5,
2025/2026,semestre1,BAT,01,ANGLAIS,ISU00147,10.5,,
2025/2026,semestre1,BAT,01,ANGLAIS,ISU00172,15.0,,
2025/2026,semestre1,BAT,01,CHIMIE,ISU00091,12.0,5.0,
2025/2026,semestre1,BAT,01,CHIMIE,ISU00117,17.33,9.5,
2025/2026,semestre1,BAT,01,CHIMIE,ISU00147,10.0,,
2025/2026,semestre1,BAT,01,CHIMIE,ISU00172,8.66,4.5,
2025/2026,semestre1,BAT,01,DESSINTE1,ISU00091,18.0,12.0,
2025/2026,semestre1,BAT,01,DESSINTE1,ISU00117,17.0,18.0,
2025/2026,semestre1,BAT,01,DESSINTE1,ISU00147,13.5,,
2025/2026,semestre1,BAT,01,DESSINTE1,ISU00172,14.0,14.0,
2025/2026,semestre1,BAT,01,FRANCAIS2,ISU00091,17.0,16.0,
2025/2026,semestre1,BAT,01,FRANCAIS2,ISU00117,14.25,11.0,
2025/2026,semestre1,BAT,01,FRANCAIS2,ISU00147,15.0,,
2025/2026,semestre1,BAT,01,FRANCAIS2,ISU00172,18.0,14.0,
2025/2026,semestre1,BAT,01,MATMATIQ1,ISU00091,10.5,3.5,
2025/2026,semestre1,BAT,01,MATMATIQ1,ISU00117,11.5,16.0,
2025/2026,semestre1,BAT,01,MATMATIQ1,ISU00147,9.0,,
2025/2026,semestre1,BAT,01,MATMATIQ1,ISU00172,8.0,1.0,
2025/2026,semestre1,BAT,01,ORGCHANTI,ISU00091,14.0,8.0,
2025/2026,semestre1,BAT,01,ORGCHANTI,ISU00117,13.5,12.0,
2025/2026,semestre1,BAT,01,ORGCHANTI,ISU00147,9.0,,
2025/2026,semestre1,BAT,01,ORGCHANTI,ISU00172,14.0,10.0,
2025/2026,semestre1,BAT,01,PHYSIQUE1,ISU00091,6.0,11.0,
2025/2026,semestre1,BAT,01,PHYSIQUE1,ISU00117,18.0,16.0,
2025/2026,semestre1,BAT,01,PHYSIQUE1,ISU00147,12.0,,
2025/2026,semestre1,BAT,01,PHYSIQUE1,ISU00172,12.0,5.0,
2025/2026,semestre1,BAT,01,PROGENCO1,ISU00091,13.0,14.0,
2025/2026,semestre1,BAT,01,PROGENCO1,ISU00117,17.0,16.0,
2025/2026,semestre1,BAT,01,PROGENCO1,ISU00147,13.0,,
2025/2026,semestre1,BAT,01,PROGENCO1,ISU00172,17.0,17.0,
2025/2026,semestre1,BAT,01,RESISMAT1,ISU00091,10.0,8.0,
2025/2026,semestre1,BAT,01,RESISMAT1,ISU00117,13.0,16.0,
2025/2026,semestre1,BAT,01,RESISMAT1,ISU00147,10.0,,
2025/2026,semestre1,BAT,01,RESISMAT1,ISU00172,12.0,8.0,
2025/2026,semestre1,BAT,01,TECINFCOM,ISU00091,3.75,16.5,
2025/2026,semestre1,BAT,01,TECINFCOM,ISU00117,10.0,15.0,
2025/2026,semestre1,BAT,01,TECINFCOM,ISU00147,2.75,,
2025/2026,semestre1,BAT,01,TECINFCOM,ISU00172,10.5,13.75,
2025/2026,semestre1,BST,01,CHEMISTRY,ISU00076,11.33,5.71,
2025/2026,semestre1,BST,01,CHEMISTRY,ISU00101,9.33,,
2025/2026,semestre1,BST,01,CHEMISTRY,ISU00126,2.0,2.85,
2025/2026,semestre1,BST,01,CHEMISTRY,ISU00155,3.42,3.42,
2025/2026,semestre1,BST,01,CHEMISTRY,ISU00176,0.66,4.57,
2025/2026,semestre1,BST,01,DESIGNTEC,ISU00076,16.66,16.85,
2025/2026,semestre1,BST,01,DESIGNTEC,ISU00101,16.66,4.28,
2025/2026,semestre1,BST,01,DESIGNTEC,ISU00126,6.66,7.14,
2025/2026,semestre1,BST,01,DESIGNTEC,ISU00155,8.57,8.57,
2025/2026,semestre1,BST,01,DESIGNTEC,ISU00176,6.66,3.42,
2025/2026,semestre1,BST,01,ENGISOCIE,ISU00076,19.71,19.71,
2025/2026,semestre1,BST,01,ENGISOCIE,ISU00101,18.57,18.57,
2025/2026,semestre1,BST,01,ENGISOCIE,ISU00126,14.28,14.28,
2025/2026,semestre1,BST,01,ENGISOCIE,ISU00155,19.71,19.71,
2025/2026,semestre1,BST,01,ENGISOCIE,ISU00176,17.14,17.14,
2025/2026,semestre1,BST,01,ENGLISH,ISU00076,18.5,18.5,
2025/2026,semestre1,BST,01,ENGLISH,ISU00101,16.0,16.0,
2025/2026,semestre1,BST,01,ENGLISH,ISU00126,10.0,10.0,
2025/2026,semestre1,BST,01,ENGLISH,ISU00155,11.0,11.0,
2025/2026,semestre1,BST,01,ENGLISH,ISU00176,,,
2025/2026,semestre1,BST,01,FRENCH,ISU00076,12.0,13.0,
2025/2026,semestre1,BST,01,FRENCH,ISU00101,14.0,17.0,
2025/2026,semestre1,BST,01,FRENCH,ISU00126,7.0,10.0,
2025/2026,semestre1,BST,01,FRENCH,ISU00155,10.0,15.0,
2025/2026,semestre1,BST,01,FRENCH,ISU00176,,11.0,
2025/2026,semestre1,BST,01,GENERCONS,ISU00076,18.66,16.28,
2025/2026,semestre1,BST,01,GENERCONS,ISU00101,20.0,10.85,
2025/2026,semestre1,BST,01,GENERCONS,ISU00126,13.33,,
2025/2026,semestre1,BST,01,GENERCONS,ISU00155,12.0,13.14,
2025/2026,semestre1,BST,01,GENERCONS,ISU00176,6.66,9.14,
2025/2026,semestre1,BST,01,ICT,ISU00076,1.25,,
2025/2026,semestre1,BST,01,ICT,ISU00101,,,
2025/2026,semestre1,BST,01,ICT,ISU00126,9.0,,
2025/2026,semestre1,BST,01,ICT,ISU00155,,,
2025/2026,semestre1,BST,01,ICT,ISU00176,,,
2025/2026,semestre1,BST,01,MATMATICS,ISU00076,10.0,10.0,
2025/2026,semestre1,BST,01,MATMATICS,ISU00101,8.0,2.0,
2025/2026,semestre1,BST,01,MATMATICS,ISU00126,,2.0,
2025/2026,semestre1,BST,01,MATMATICS,ISU00155,,5.0,
2025/2026,semestre1,BST,01,MATMATICS,ISU00176,6.66,2.0,
2025/2026,semestre1,BST,01,ORGOFWORK,ISU00076,20.0,14.85,
2025/2026,semestre1,BST,01,ORGOFWORK,ISU00101,20.0,4.85,
2025/2026,semestre1,BST,01,ORGOFWORK,ISU00126,10.0,7.71,
2025/2026,semestre1,BST,01,ORGOFWORK,ISU00155,,12.85,
2025/2026,semestre1,BST,01,ORGOFWORK,ISU00176,10.0,,
2025/2026,semestre1,BST,01,PHYSICS1,ISU00076,13.66,9.14,
2025/2026,semestre1,BST,01,PHYSICS1,ISU00101,4.33,6.57,
2025/2026,semestre1,BST,01,PHYSICS1,ISU00126,,4.28,
