annee,codsem,codfil,codniv,typjour,heure,codpro,codmat
2024/2025,S251124-011224,GTO,02,Jeudi,11,MOYEMELE,MATMATIQ4
2024/2025,S251124-011224,GTO,02,Jeudi,13,ISMBEMIN,EDUCIVETH
2024/2025,S251124-011224,GTO,02,Jeudi,14,ISMBEMIN,EDUCIVETH
2024/2025,S251124-011224,GTO,02,Jeudi,15,ISMBEMIN,EDUCIVETH
2024/2025,S251124-011224,GTO,02,Jeudi,16,ISMBEMIN,EDUCIVETH
2024/2025,S251124-011224,GTO,02,Lundi,08,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Lundi,09,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Lundi,10,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Lundi,11,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Lundi,13,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Lundi,14,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Lundi,15,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Lundi,16,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Mardi,08,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Mardi,09,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Mardi,10,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Mardi,11,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Mardi,13,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Mardi,14,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Mardi,15,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Mardi,16,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Mercredi,08,CLTIMENE,DESASSOR1
2024/2025,S251124-011224,GTO,02,Mercredi,09,CLTIMENE,DESASSOR1
2024/2025,S251124-011224,GTO,02,Mercredi,10,CLTIMENE,DESASSOR1
2024/2025,S251124-011224,GTO,02,Mercredi,11,CLTIMENE,DESASSOR1
2024/2025,S251124-011224,GTO,02,Mercredi,13,CLTIMENE,TECHTOPO4
2024/2025,S251124-011224,GTO,02,Mercredi,14,CLTIMENE,TECHTOPO4
2024/2025,S251124-011224,GTO,02,Mercredi,15,CLTIMENE,TECHTOPO4
2024/2025,S251124-011224,GTO,02,Mercredi,16,CLTIMENE,TECHTOPO4
2024/2025,S251124-011224,GTO,02,Samedi,08,CLTIMENE,DESASSOR1
2024/2025,S251124-011224,GTO,02,Samedi,09,CLTIMENE,DESASSOR1
2024/2025,S251124-011224,GTO,02,Samedi,10,CLTIMENE,DESASSOR1
2024/2025,S251124-011224,GTO,02,Samedi,11,CLTIMENE,DESASSOR1
2024/2025,S251124-011224,GTO,02,Samedi,13,CLTIMENE,TECHTOPO3
2024/2025,S251124-011224,GTO,02,Samedi,14,CLTIMENE,TECHTOPO3
2024/2025,S251124-011224,GTO,02,Samedi,15,CLTIMENE,TECHTOPO3
2024/2025,S251124-011224,GTO,02,Samedi,16,CLTIMENE,TECHTOPO3
2024/2025,S251124-011224,GTO,02,Vendredi,08,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Vendredi,09,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Vendredi,10,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Vendredi,11,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Vendredi,13,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Vendredi,14,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Vendredi,15,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,GTO,02,Vendredi,16,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,HNDET,01,Jeudi,08,HANGOMSI,BASELECIR
2024/2025,S251124-011224,HNDET,01,Jeudi,09,HANGOMSI,BASELECIR
2024/2025,S251124-011224,HNDET,01,Jeudi,10,HANGOMSI,BASELECIR
2024/2025,S251124-011224,HNDET,01,Jeudi,11,HANGOMSI,BASELECIR
2024/2025,S251124-011224,HNDET,01,Jeudi,13,FOWAFFO,MATMATICS
2024/2025,S251124-011224,HNDET,01,Jeudi,14,FOWAFFO,MATMATICS
2024/2025,S251124-011224,HNDET,01,Jeudi,15,FOWAFFO,MATMATICS
2024/2025,S251124-011224,HNDET,01,Jeudi,16,FOWAFFO,MATMATICS
2024/2025,S251124-011224,HNDET,01,Lundi,08,BIWALVEDE,ELECIRCUI
2024/2025,S251124-011224,HNDET,01,Lundi,09,BIWALVEDE,ELECIRCUI
2024/2025,S251124-011224,HNDET,01,Lundi,10,BIWALVEDE,ELECIRCUI
2024/2025,S251124-011224,HNDET,01,Lundi,11,BIWALVEDE,ELECIRCUI
2024/2025,S251124-011224,HNDET,01,Lundi,13,BIWALVEDE,ELECIRCUI
2024/2025,S251124-011224,HNDET,01,Lundi,14,BIWALVEDE,ELECIRCUI
2024/2025,S251124-011224,HNDET,01,Lundi,15,BIWALVEDE,ELECIRCUI
2024/2025,S251124-011224,HNDET,01,Lundi,16,BIWALVEDE,ELECIRCUI
2024/2025,S251124-011224,HNDET,01,Mardi,08,YVFOTSO,ELEMACHI1
2024/2025,S251124-011224,HNDET,01,Mardi,09,YVFOTSO,ELEMACHI1
2024/2025,S251124-011224,HNDET,01,Mardi,10,YVFOTSO,ELEMACHI1
2024/2025,S251124-011224,HNDET,01,Mardi,11,YVFOTSO,ELEMACHI1
2024/2025,S251124-011224,HNDET,01,Mardi,13,YVFOTSO,ELEMACHI1
2024/2025,S251124-011224,HNDET,01,Mardi,14,YVFOTSO,ELEMACHI1
2024/2025,S251124-011224,HNDET,01,Mardi,15,YVFOTSO,ELEMACHI1
2024/2025,S251124-011224,HNDET,01,Mardi,16,YVFOTSO,ELEMACHI1
2024/2025,S251124-011224,HNDET,01,Mercredi,08,HANGOMSI,BASELECIR
2024/2025,S251124-011224,HNDET,01,Mercredi,09,HANGOMSI,BASELECIR
2024/2025,S251124-011224,HNDET,01,Mercredi,10,HANGOMSI,BASELECIR
2024/2025,S251124-011224,HNDET,01,Mercredi,11,HANGOMSI,BASELECIR
2024/2025,S251124-011224,HNDET,01,Mercredi,13,BIWALVEDE,ELECIRCUI
2024/2025,S251124-011224,HNDET,01,Mercredi,14,BIWALVEDE,ELECIRCUI
2024/2025,S251124-011224,HNDET,01,Mercredi,15,BIWALVEDE,ELECIRCUI
2024/2025,S251124-011224,HNDET,01,Mercredi,16,BIWALVEDE,ELECIRCUI
2024/2025,S251124-011224,HNDET,01,Vendredi,08,FOWAFFO,MATMATIC1
2024/2025,S251124-011224,HNDET,01,Vendredi,09,FOWAFFO,MATMATIC1
2024/2025,S251124-011224,HNDET,01,Vendredi,10,FOWAFFO,MATMATIC1
2024/2025,S251124-011224,HNDET,01,Vendredi,11,FOWAFFO,MATMATIC1
2024/2025,S251124-011224,HNDET,01,Vendredi,13,BIWALVEDE,ELECIRCUI
2024/2025,S251124-011224,HNDET,01,Vendredi,14,BIWALVEDE,ELECIRCUI
2024/2025,S251124-011224,HNDET,01,Vendredi,15,BIWALVEDE,ELECIRCUI
2024/2025,S251124-011224,HNDET,01,Vendredi,16,BIWALVEDE,ELECIRCUI
2024/2025,S251124-011224,HNDET,02,Jeudi,08,FOWAFFO,MATMATIC3
2024/2025,S251124-011224,HNDET,02,Jeudi,09,FOWAFFO,MATMATIC4
2024/2025,S251124-011224,HNDET,02,Jeudi,10,FOWAFFO,MATMATIC3
2024/2025,S251124-011224,HNDET,02,Jeudi,11,FOWAFFO,MATMATIC3
2024/2025,S251124-011224,HNDET,02,Jeudi,13,HANGOMSI,TELECONET
2024/2025,S251124-011224,HNDET,02,Jeudi,14,HANGOMSI,TELECONET
2024/2025,S251124-011224,HNDET,02,Jeudi,15,HANGOMSI,TELECONET
2024/2025,S251124-011224,HNDET,02,Jeudi,16,HANGOMSI,TELECONET
2024/2025,S251124-011224,HNDET,02,Lundi,08,AGNERRIS,ENTREPSHI
2024/2025,S251124-011224,HNDET,02,Lundi,09,AGNERRIS,ENTREPSHI
2024/2025,S251124-011224,HNDET,02,Lundi,10,AGNERRIS,ENTREPSHI
2024/2025,S251124-011224,HNDET,02,Lundi,11,AGNERRIS,ENTREPSHI
2024/2025,S251124-011224,HNDET,02,Lundi,13,AGNERRIS,ECONOMICS
2024/2025,S251124-011224,HNDET,02,Lundi,14,AGNERRIS,ECONOMICS
2024/2025,S251124-011224,HNDET,02,Lundi,15,AGNERRIS,ECONOMICS
2024/2025,S251124-011224,HNDET,02,Lundi,16,AGNERRIS,ECONOMICS
2024/2025,S251124-011224,HNDET,02,Mardi,08,HANGOMSI,TELECONET
2024/2025,S251124-011224,HNDET,02,Mardi,09,HANGOMSI,TELECONET
2024/2025,S251124-011224,HNDET,02,Mardi,10,HANGOMSI,TELECONET
2024/2025,S251124-011224,HNDET,02,Mardi,11,HANGOMSI,TELECONET
2024/2025,S251124-011224,HNDET,02,Mardi,13,HANGOMSI,TELECONET
2024/2025,S251124-011224,HNDET,02,Mardi,14,HANGOMSI,TELECONET
2024/2025,S251124-011224,HNDET,02,Mardi,15,HANGOMSI,TELECONET
2024/2025,S251124-011224,HNDET,02,Mardi,16,HANGOMSI,TELECONET
2024/2025,S251124-011224,HNDET,02,Mercredi,08,AGNERRIS,ENTREPSHI
2024/2025,S251124-011224,HNDET,02,Mercredi,09,AGNERRIS,ENTREPSHI
2024/2025,S251124-011224,HNDET,02,Mercredi,10,AGNERRIS,ENTREPSHI
2024/2025,S251124-011224,HNDET,02,Mercredi,11,AGNERRIS,ENTREPSHI
2024/2025,S251124-011224,HNDET,02,Mercredi,13,AGNERRIS,ECONOMICS
2024/2025,S251124-011224,HNDET,02,Mercredi,14,AGNERRIS,ECONOMICS
2024/2025,S251124-011224,HNDET,02,Mercredi,15,AGNERRIS,ECONOMICS
2024/2025,S251124-011224,HNDET,02,Mercredi,16,AGNERRIS,ECONOMICS
2024/2025,S251124-011224,HNDET,02,Samedi,08,BIWALVEDE,MAICOMSYS
2024/2025,S251124-011224,HNDET,02,Samedi,09,BIWALVEDE,MAICOMSYS
2024/2025,S251124-011224,HNDET,02,Samedi,10,BIWALVEDE,MAICOMSYS
2024/2025,S251124-011224,HNDET,02,Samedi,11,BIWALVEDE,MAICOMSYS
2024/2025,S251124-011224,HNDET,02,Vendredi,08,BIWALVEDE,MAICOMSYS
2024/2025,S251124-011224,HNDET,02,Vendredi,09,BIWALVEDE,MAICOMSYS
2024/2025,S251124-011224,HNDET,02,Vendredi,10,BIWALVEDE,MAICOMSYS
2024/2025,S251124-011224,HNDET,02,Vendredi,11,BIWALVEDE,MAICOMSYS
2024/2025,S251124-011224,HNDET,02,Vendredi,13,FOWAFFO,MATMATIC3
2024/2025,S251124-011224,HNDET,02,Vendredi,14,FOWAFFO,MATMATIC3
2024/2025,S251124-011224,HNDET,02,Vendredi,15,FOWAFFO,MATMATIC3
2024/2025,S251124-011224,HNDET,02,Vendredi,16,FOWAFFO,MATMATIC3
2024/2025,S251124-011224,IGL,02,Jeudi,08,MOYEMELE,MATHGENE2
2024/2025,S251124-011224,IGL,02,Jeudi,09,MOYEMELE,MATHGENE2
2024/2025,S251124-011224,IGL,02,Jeudi,10,MOYEMELE,MATHGENE2
2024/2025,S251124-011224,IGL,02,Jeudi,11,MOYEMELE,MATHGENE2
2024/2025,S251124-011224,IGL,02,Jeudi,13,ISMBEMIN,EDUCIVETH
2024/2025,S251124-011224,IGL,02,Jeudi,14,ISMBEMIN,EDUCIVETH
2024/2025,S251124-011224,IGL,02,Jeudi,15,ISMBEMIN,EDUCIVETH
2024/2025,S251124-011224,IGL,02,Jeudi,16,ISMBEMIN,EDUCIVETH
2024/2025,S251124-011224,IGL,02,Lundi,08,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IGL,02,Lundi,09,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IGL,02,Lundi,10,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IGL,02,Lundi,11,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IGL,02,Lundi,13,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IGL,02,Lundi,14,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IGL,02,Lundi,15,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IGL,02,Lundi,16,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IGL,02,Mardi,08,HSBIBOUM,BASDONSQL
2024/2025,S251124-011224,IGL,02,Mardi,09,HSBIBOUM,BASDONSQL
2024/2025,S251124-011224,IGL,02,Mardi,10,HSBIBOUM,BASDONSQL
2024/2025,S251124-011224,IGL,02,Mardi,11,HSBIBOUM,BASDONSQL
2024/2025,S251124-011224,IGL,02,Mardi,13,HSBIBOUM,BASDONSQL
2024/2025,S251124-011224,IGL,02,Mardi,14,HSBIBOUM,BASDONSQL
2024/2025,S251124-011224,IGL,02,Mardi,15,HSBIBOUM,BASDONSQL
2024/2025,S251124-011224,IGL,02,Mardi,16,HSBIBOUM,BASDONSQL
2024/2025,S251124-011224,IGL,02,Mercredi,08,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IGL,02,Mercredi,09,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IGL,02,Mercredi,10,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IGL,02,Mercredi,11,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IGL,02,Mercredi,13,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IGL,02,Mercredi,14,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IGL,02,Mercredi,15,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IGL,02,Mercredi,16,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IGL,02,Vendredi,08,HSBIBOUM,BASDONSQL
2024/2025,S251124-011224,IGL,02,Vendredi,09,HSBIBOUM,BASDONSQL
2024/2025,S251124-011224,IGL,02,Vendredi,10,HSBIBOUM,BASDONSQL
2024/2025,S251124-011224,IGL,02,Vendredi,11,HSBIBOUM,BASDONSQL
2024/2025,S251124-011224,IGL,02,Vendredi,13,HSBIBOUM,BASDONSQL
2024/2025,S251124-011224,IGL,02,Vendredi,14,HSBIBOUM,BASDONSQL
2024/2025,S251124-011224,IGL,02,Vendredi,15,HSBIBOUM,BASDONSQL
2024/2025,S251124-011224,IGL,02,Vendredi,16,HSBIBOUM,BASDONSQL
2024/2025,S251124-011224,IWD,02,Jeudi,08,MOYEMELE,MATHGENE2
2024/2025,S251124-011224,IWD,02,Jeudi,09,MOYEMELE,MATHGENE2
2024/2025,S251124-011224,IWD,02,Jeudi,10,MOYEMELE,MATHGENE2
2024/2025,S251124-011224,IWD,02,Jeudi,11,MOYEMELE,MATHGENE2
2024/2025,S251124-011224,IWD,02,Jeudi,13,ISMBEMIN,DROITCIVI
2024/2025,S251124-011224,IWD,02,Jeudi,14,ISMBEMIN,DROITCIVI
2024/2025,S251124-011224,IWD,02,Jeudi,15,ISMBEMIN,DROITCIVI
2024/2025,S251124-011224,IWD,02,Jeudi,16,ISMBEMIN,DROITCIVI
2024/2025,S251124-011224,IWD,02,Lundi,08,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IWD,02,Lundi,09,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IWD,02,Lundi,10,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IWD,02,Lundi,11,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IWD,02,Lundi,13,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IWD,02,Lundi,14,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IWD,02,Lundi,15,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IWD,02,Lundi,16,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IWD,02,Mercredi,08,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IWD,02,Mercredi,09,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IWD,02,Mercredi,10,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IWD,02,Mercredi,11,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IWD,02,Mercredi,13,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IWD,02,Mercredi,14,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IWD,02,Mercredi,15,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,IWD,02,Mercredi,16,JOMBONDO,PROGRWEB2
2024/2025,S251124-011224,MEC,02,Jeudi,08,FOWAFFO,ENGIMATH3
2024/2025,S251124-011224,MEC,02,Jeudi,09,FOWAFFO,ENGIMATH3
2024/2025,S251124-011224,MEC,02,Jeudi,10,FOWAFFO,ENGIMATH3
2024/2025,S251124-011224,MEC,02,Jeudi,11,FOWAFFO,ENGIMATH3
2024/2025,S251124-011224,MEC,02,Jeudi,13,DENIMENI,COMPUTRAI
2024/2025,S251124-011224,MEC,02,Jeudi,14,DENIMENI,COMPUTRAI
2024/2025,S251124-011224,MEC,02,Jeudi,15,DENIMENI,COMPUTRAI
2024/2025,S251124-011224,MEC,02,Jeudi,16,DENIMENI,COMPUTRAI
2024/2025,S251124-011224,MEC,02,Lundi,08,AGNERRIS,ENTREPSHI
2024/2025,S251124-011224,MEC,02,Lundi,09,AGNERRIS,ENTREPSHI
2024/2025,S251124-011224,MEC,02,Lundi,10,AGNERRIS,ENTREPSHI
2024/2025,S251124-011224,MEC,02,Lundi,11,AGNERRIS,ENTREPSHI
2024/2025,S251124-011224,MEC,02,Lundi,13,AGNERRIS,ECONOMICS
2024/2025,S251124-011224,MEC,02,Lundi,14,AGNERRIS,ECONOMICS
2024/2025,S251124-011224,MEC,02,Lundi,15,AGNERRIS,ECONOMICS
2024/2025,S251124-011224,MEC,02,Lundi,16,AGNERRIS,ECONOMICS
2024/2025,S251124-011224,MEC,02,Mardi,08,RAYAMBOP,APPMECHA2
2024/2025,S251124-011224,MEC,02,Mardi,09,RAYAMBOP,APPMECHA2
2024/2025,S251124-011224,MEC,02,Mardi,10,RAYAMBOP,APPMECHA2
2024/2025,S251124-011224,MEC,02,Mardi,11,RAYAMBOP,APPMECHA2
2024/2025,S251124-011224,MEC,02,Mardi,13,RAYAMBOP,APPMECHA2
2024/2025,S251124-011224,MEC,02,Mardi,14,RAYAMBOP,APPMECHA2
2024/2025,S251124-011224,MEC,02,Mardi,15,RAYAMBOP,APPMECHA2
2024/2025,S251124-011224,MEC,02,Mardi,16,RAYAMBOP,APPMECHA2
2024/2025,S251124-011224,MEC,02,Mercredi,08,AGNERRIS,ENTREPSHI
2024/2025,S251124-011224,MEC,02,Mercredi,09,AGNERRIS,ENTREPSHI
2024/2025,S251124-011224,MEC,02,Mercredi,10,AGNERRIS,ENTREPSHI
2024/2025,S251124-011224,MEC,02,Mercredi,11,AGNERRIS,ENTREPSHI
2024/2025,S251124-011224,MEC,02,Mercredi,13,AGNERRIS,ECONOMICS
2024/2025,S251124-011224,MEC,02,Mercredi,14,AGNERRIS,ECONOMICS
2024/2025,S251124-011224,MEC,02,Mercredi,15,AGNERRIS,ECONOMICS
2024/2025,S251124-011224,MEC,02,Mercredi,16,AGNERRIS,ECONOMICS
2024/2025,S251124-011224,MEC,02,Vendredi,13,FOWAFFO,ENGIMATH3
2024/2025,S251124-011224,MEC,02,Vendredi,14,FOWAFFO,ENGIMATH3
2024/2025,S251124-011224,MEC,02,Vendredi,15,FOWAFFO,ENGIMATH3
2024/2025,S251124-011224,MEC,02,Vendredi,16,FOWAFFO,ENGIMATH3
2024/2025,S251124-011224,MKA,02,Jeudi,08,MOYEMELE,MATHGENE2
2024/2025,S251124-011224,MKA,02,Jeudi,09,MOYEMELE,MATHGENE2
2024/2025,S251124-011224,MKA,02,Jeudi,10,MOYEMELE,MATHGENE2
2024/2025,S251124-011224,MKA,02,Jeudi,11,MOYEMELE,MATHGENE2
2024/2025,S251124-011224,MKA,02,Jeudi,13,ISMBEMIN,EDUCIVETH
2024/2025,S251124-011224,MKA,02,Jeudi,14,ISMBEMIN,EDUCIVETH
2024/2025,S251124-011224,MKA,02,Jeudi,15,ISMBEMIN,EDUCIVETH
2024/2025,S251124-011224,MKA,02,Jeudi,16,ISMBEMIN,EDUCIVETH
2024/2025,S251124-011224,MKA,02,Lundi,08,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,MKA,02,Lundi,09,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,MKA,02,Lundi,10,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,MKA,02,Lundi,11,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,MKA,02,Lundi,13,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,MKA,02,Lundi,14,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,MKA,02,Lundi,15,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,MKA,02,Lundi,16,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,MKA,02,Mardi,08,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,MKA,02,Mardi,09,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,MKA,02,Mardi,10,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,MKA,02,Mardi,11,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,MKA,02,Mardi,13,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,MKA,02,Mardi,14,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,MKA,02,Mardi,15,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,MKA,02,Mardi,16,CHBRUKO,REDRAPSTA
2024/2025,S251124-011224,MKA,02,Mercredi,08,DJAMINOU,SCIDESMAT
2024/2025,S251124-011224,MKA,02,Mercredi,09,DJAMINOU,SCIDESMAT
2024/2025,S251124-011224,MKA,02,Mercredi,10,DJAMINOU,SCIDESMAT
2024/2025,S251124-011224,MKA,02,Mercredi,11,DJAMINOU,SCIDESMAT
2024/2025,S251124-011224,MKA,02,Mercredi,13,DJAMINOU,SCIDESMAT
2024/2025,S251124-011224,MKA,02,Mercredi,14,DJAMINOU,SCIDESMAT
2024/2025,S251124-011224,MKA,02,Mercredi,15,DJAMINOU,SCIDESMAT
2024/2025,S251124-011224,MKA,02,Mercredi,16,DJAMINOU,SCIDESMAT
2024/2025,S251124-011224,MKA,02,Samedi,08,DJAMINOU,SCIDESMAT
2024/2025,S251124-011224,MKA,02,Samedi,09,DJAMINOU,SCIDESMAT
2024/2025,S251124-011224,MKA,02,Samedi,10,DJAMINOU,SCIDESMAT
2024/2025,S251124-011224,MKA,02,Samedi,11,DJAMINOU,SCIDESMAT
2024/2025,S251124-011224,MKA,02,Samedi,13,DJAMINOU,SCIDESMAT
2024/2025,S251124-011224,MKA,02,Samedi,14,DJAMINOU,SCIDESMAT
2024/2025,S251124-011224,MKA,02,Samedi,15,DJAMINOU,SCIDESMAT
2024/2025,S251124-011224,MKA,02,Samedi,16,DJAMINOU,SCIDESMAT
2024/2025,S251124-011224,MKA,02,Vendredi,08,ACLADJOU,APPACQDON
2024/2025,S251124-011224,MKA,02,Vendredi,09,ACLADJOU,APPACQDON
2024/2025,S251124-011224,MKA,02,Vendredi,10,ACLADJOU,APPACQDON
2024/2025,S251124-011224,MKA,02,Vendredi,11,ACLADJOU,APPACQDON
2024/2025,S251124-011224,MKA,02,Vendredi,13,ACLADJOU,APPACQDON
2024/2025,S251124-011224,MKA,02,Vendredi,14,ACLADJOU,APPACQDON
2024/2025,S251124-011224,MKA,02,Vendredi,15,ACLADJOU,APPACQDON
2024/2025,S251124-011224,MKA,02,Vendredi,16,ACLADJOU,APPACQDON
2024/2025,S251124-011224,NUS,01,Jeudi,08,MADZELAFEN,SOCANTPHY
2024/2025,S251124-011224,NUS,01,Jeudi,09,MADZELAFEN,SOCANTPHY
2024/2025,S251124-011224,NUS,01,Jeudi,10,MADZELAFEN,SOCANTPHY
2024/2025,S251124-011224,NUS,01,Jeudi,11,MADZELAFEN,SOCANTPHY
2024/2025,S251124-011224,NUS,01,Jeudi,13,ZIKOM,ANATAPHY2
2024/2025,S251124-011224,NUS,01,Jeudi,14,ZIKOM,ANATAPHY2
2024/2025,S251124-011224,NUS,01,Jeudi,15,ZIKOM,ANATAPHY2
2024/2025,S251124-011224,NUS,01,Jeudi,16,ZIKOM,ANATAPHY2
2024/2025,S251124-011224,NUS,01,Lundi,08,MADZELAFEN,SOCANTPHY
2024/2025,S251124-011224,NUS,01,Lundi,09,MADZELAFEN,SOCANTPHY
2024/2025,S251124-011224,NUS,01,Lundi,10,MADZELAFEN,SOCANTPHY
2024/2025,S251124-011224,NUS,01,Lundi,11,MADZELAFEN,SOCANTPHY
2024/2025,S251124-011224,NUS,01,Lundi,13,MADZELAFEN,SOCANTPHY
2024/2025,S251124-011224,NUS,01,Lundi,14,MADZELAFEN,SOCANTPHY
2024/2025,S251124-011224,NUS,01,Lundi,15,MADZELAFEN,SOCANTPHY
2024/2025,S251124-011224,NUS,01,Lundi,16,MADZELAFEN,SOCANTPHY
2024/2025,S251124-011224,NUS,01,Mardi,08,ZIKOM,ANATAPHY2
2024/2025,S251124-011224,NUS,01,Mardi,09,ZIKOM,ANATAPHY2
2024/2025,S251124-011224,NUS,01,Mardi,10,ZIKOM,ANATAPHY2
2024/2025,S251124-011224,NUS,01,Mardi,11,ZIKOM,ANATAPHY2
2024/2025,S251124-011224,NUS,01,Mardi,13,ZIKOM,ANATAPHY2
2024/2025,S251124-011224,NUS,01,Mardi,14,ZIKOM,ANATAPHY2
2024/2025,S251124-011224,NUS,01,Mardi,15,ZIKOM,ANATAPHY2
2024/2025,S251124-011224,NUS,01,Mardi,16,ZIKOM,ANATAPHY2
2024/2025,S251124-011224,NUS,01,Mercredi,08,MADZELAFEN,SOCANTPHY
2024/2025,S251124-011224,NUS,01,Mercredi,09,MADZELAFEN,SOCANTPHY
2024/2025,S251124-011224,NUS,01,Mercredi,10,MADZELAFEN,SOCANTPHY
2024/2025,S251124-011224,NUS,01,Mercredi,11,MADZELAFEN,SOCANTPHY
2024/2025,S251124-011224,NUS,01,Mercredi,13,MADZELAFEN,SOCANTPHY
2024/2025,S251124-011224,NUS,01,Mercredi,14,MADZELAFEN,SOCANTPHY
2024/2025,S251124-011224,NUS,01,Mercredi,15,MADZELAFEN,SOCANTPHY
2024/2025,S251124-011224,NUS,01,Mercredi,16,MADZELAFEN,SOCANTPHY
2024/2025,S251124-011224,NUS,01,Vendredi,08,DASAIFA,MICROBACT
2024/2025,S251124-011224,NUS,01,Vendredi,09,DASAIFA,MICROBACT
2024/2025,S251124-011224,NUS,01,Vendredi,10,DASAIFA,MICROBACT
2024/2025,S251124-011224,NUS,01,Vendredi,11,DASAIFA,MICROBACT
2024/2025,S251124-011224,NUS,01,Vendredi,13,RONSOM,PARASITHO
2024/2025,S251124-011224,NUS,01,Vendredi,14,RONSOM,PARASITHO
2024/2025,S251124-011224,NUS,01,Vendredi,15,RONSOM,PARASITHO
2024/2025,S251124-011224,NUS,01,Vendredi,16,RONSOM,PARASITHO
2024/2025,S251124-011224,RES,02,Jeudi,08,MOYEMELE,MATHGENE2
2024/2025,S251124-011224,RES,02,Jeudi,09,MOYEMELE,MATHGENE2
2024/2025,S251124-011224,RES,02,Jeudi,10,MOYEMELE,MATHGENE2
2024/2025,S251124-011224,RES,02,Jeudi,11,MOYEMELE,MATHGENE2
